wk_ending,state,deaths_st,cases_st,pop_st,deaths_pc_st,cases_pc_st,st_code,wk_tests,tests_pc,cum_all_doses,cum_1st_doses,wk_all_doses,wk_1st_doses,curr_date
2020-12-08,Pennsylvania,2107,76589,185536,0.011356286650569161,0.011356286650569161,PA,42171853,3.289305196983051,NA,NA,NA,NA,NA
2020-12-08,Rhode Island,1060,40206,151337,0.007004235580195193,0.007004235580195193,RI,11366051,10.761675314346311,NA,NA,NA,NA,NA
2020-12-08,South Carolina,425,26730,107264,0.003962186754176611,0.003962186754176611,SC,17525206,3.3636985854398187,NA,NA,NA,NA,NA
2020-12-08,South Dakota,204,22081,13009,0.015681451302944117,0.015681451302944117,SD,3729717,4.130238630738615,NA,NA,NA,NA,NA
2020-12-08,Tennessee,716,52068,70403,0.010170021163870857,0.010170021163870857,TN,32512518,4.7136123104045184,NA,NA,NA,NA,NA
2020-12-08,Texas,3086,200397,113265,0.027245839403169558,0.027245839403169558,TX,80947316,2.746555782887661,NA,NA,NA,NA,NA
2020-12-08,Utah,441,88921,86647,0.0050896164898957845,0.0050896164898957845,UT,13310092,4.055333747699658,NA,NA,NA,NA,NA
2020-12-08,Vermont,47,1813,38999,0.0012051591066437601,0.0012051591066437601,VT,4036265,6.426549331991637,NA,NA,NA,NA,NA
2020-12-08,Virginia,628,34487,63226,0.00993262265523677,0.00993262265523677,VA,24094991,2.793230283055942,NA,NA,NA,NA,NA
2020-12-08,Washington,925,51374,185729,0.004980374631856091,0.004980374631856091,WA,21244806,2.724706108681433,NA,NA,NA,NA,NA
2020-12-08,West Virginia,158,6478,31441,0.0050252854552972235,0.0050252854552972235,WV,8354765,4.6987829500525855,NA,NA,NA,NA,NA
2020-12-08,Wisconsin,801,79300,78681,0.010180348495824913,0.010180348495824913,WI,32099781,5.485501089417696,NA,NA,NA,NA,NA
2020-12-08,Wyoming,57,6073,23150,0.0024622030237580993,0.0024622030237580993,WY,2923229,5.155379392443014,NA,NA,NA,NA,NA
2020-12-15,Alabama,565,41718,71060,0.007951027300872502,0.007951027300872502,AL,11902697,2.4248560695266694,NA,NA,NA,NA,NA
2020-12-15,Alaska,101,20710,22454,0.004498084973724058,0.004498084973724058,AK,7918403,10.787985591319915,NA,NA,NA,NA,NA
2020-12-15,Arizona,4381,263191,428159,0.010232180101317502,0.010232180101317502,AZ,29685939,4.0233081565469355,NA,NA,NA,NA,NA
2020-12-15,Arkansas,325,20270,39192,0.008292508675239845,0.008292508675239845,AR,12880616,4.238438960184271,NA,NA,NA,NA,NA
2020-12-15,California,8438,544780,658537,0.012813251191656657,0.012813251191656657,CA,188417568,4.717810779342723,NA,NA,NA,NA,NA
2020-12-15,Colorado,619,43034,87253,0.007094311943428879,0.007094311943428879,CO,26088896,4.463050570264801,NA,NA,NA,NA,NA
2020-12-15,Connecticut,1706,48879,356528,0.004785037921285285,0.004785037921285285,CT,27996616,7.857419984956835,NA,NA,NA,NA,NA
2020-12-15,Delaware,458,27095,194752,0.002351708839960565,0.002351708839960565,DE,5796709,5.897587229561652,92,92,NA,NA,NA
2020-12-15,District of Columbia,720,25339,235249,0.0030605868675318494,0.0030605868675318494,DC,5397228,7.647517743560388,NA,NA,NA,NA,NA
2020-12-15,Florida,4005,262298,311271,0.012866601771446745,0.012866601771446745,FL,85447159,3.885197972082026,28,28,NA,NA,NA
2020-12-15,Georgia,752,47904,65946,0.011403269341582508,0.011403269341582508,GA,32833410,3.0582250537904825,NA,NA,NA,NA,NA
2020-12-15,Hawaii,211,16582,202267,0.0010431756045227347,0.0010431756045227347,HI,5115334,3.6209883272338588,NA,NA,NA,NA,NA
2020-12-15,Idaho,295,32184,38849,0.007593503050271564,0.007593503050271564,ID,3506725,1.9202725938581504,NA,NA,NA,NA,NA
2020-12-15,Illinois,7130,358014,121844,0.058517448540757036,0.058517448540757036,IL,81756603,6.458020569207801,NA,NA,NA,NA,NA
2020-12-15,Indiana,1097,59531,71619,0.015317164439604016,0.015317164439604016,IN,34057557,5.049042229091151,NA,NA,NA,NA,NA
2020-12-15,Iowa,379,37812,31238,0.012132658941033356,0.012132658941033356,IA,7829030,2.462075255122097,NA,NA,NA,NA,NA
2020-12-15,Kansas,357,33554,27227,0.013111984427222978,0.013111984427222978,KS,6231719,2.141219299330667,NA,NA,NA,NA,NA
2020-12-15,Kentucky,489,45284,36620,0.013353358820316767,0.013353358820316767,KY,20077888,4.462060275263407,NA,NA,NA,NA,NA
2020-12-15,Louisiana,656,27128,70436,0.009313419274234767,0.009313419274234767,LA,26300137,5.661812244089573,NA,NA,NA,NA,NA
2020-12-15,Maine,81,5134,74678,0.0010846567931653232,0.0010846567931653232,ME,6701192,4.979374196568558,NA,NA,NA,NA,NA
2020-12-15,Maryland,1034,48232,232526,0.004446814549770779,0.004446814549770779,MD,34714272,5.706655795052539,NA,NA,NA,NA,NA
2020-12-15,Massachusetts,2540,60621,405441,0.0062647832853608785,0.0062647832853608785,MA,66190609,9.487516698678439,94,94,NA,NA,NA
2020-12-15,Michigan,3451,77742,114791,0.03006333249122318,0.03006333249122318,MI,51846406,5.1614142359382775,10,10,NA,NA,NA
2020-12-15,Minnesota,1252,80287,63366,0.01975822996559669,0.01975822996559669,MN,32801248,5.75392857330805,NA,NA,NA,NA,NA
2020-12-15,Mississippi,227,12217,35430,0.006406999717753316,0.006406999717753316,MS,8531518,2.854056856880967,NA,NA,NA,NA,NA
2020-12-15,Missouri,1175,61500,56155,0.020924227584364706,0.020924227584364706,MO,23170822,3.7558450189406525,NA,NA,NA,NA,NA
2020-12-15,Montana,145,12813,18427,0.007868888044716991,0.007868888044716991,MT,5014335,4.614022415252678,NA,NA,NA,NA,NA
2020-12-15,Nebraska,454,47761,20362,0.022296434534917985,0.022296434534917985,NE,10728364,5.494483680482646,NA,NA,NA,NA,NA
2020-12-15,Nevada,2037,144834,162113,0.012565309382961267,0.012565309382961267,NV,12711817,4.048787766828255,NA,NA,NA,NA,NA
2020-12-15,New Hampshire,361,13520,113309,0.0031859781659003255,0.0031859781659003255,NH,6334125,4.619234275296263,NA,NA,NA,NA,NA
2020-12-15,New Jersey,2302,45042,386182,0.005960919980734472,0.005960919980734472,NJ,46728218,5.2288761795633,NA,NA,NA,NA,NA
2020-12-15,New Mexico,435,35044,59909,0.007261012535679113,0.007261012535679113,NM,12017168,5.731631562881563,NA,NA,NA,NA,NA
2020-12-15,New York,7575,107848,303961,0.024920960254769527,0.024920960254769527,NY,152077410,7.822710835626656,NA,NA,NA,NA,NA
2020-12-15,North Carolina,486,52432,102824,0.0047265229907414615,0.0047265229907414615,NC,40273243,3.7951020081229565,NA,NA,NA,NA,NA
2020-12-15,North Dakota,159,18879,13855,0.011476001443522194,0.011476001443522194,ND,8125444,10.66719004152428,NA,NA,NA,NA,NA
2020-12-15,Ohio,1150,70879,129878,0.008854463419516777,0.008854463419516777,OH,47601006,4.051942593018208,787,787,NA,NA,NA
2020-12-15,Oklahoma,375,50121,50088,0.007486823191183517,0.007486823191183517,OK,16329407,4.128988677107934,NA,NA,NA,NA,NA
2020-12-15,Oregon,323,21764,110993,0.0029100934293153622,0.0029100934293153622,OR,15618753,3.63134763513435,NA,NA,NA,NA,NA
2020-12-15,Pennsylvania,2141,83113,185536,0.011539539496378062,0.011539539496378062,PA,45423224,3.542904476284816,NA,NA,NA,NA,NA
2020-12-15,Rhode Island,1114,46213,151337,0.007361055128620232,0.007361055128620232,RI,12112596,11.46852370852901,NA,NA,NA,NA,NA
2020-12-15,South Carolina,445,29816,107264,0.004148642601431981,0.004148642601431981,SC,18752481,3.5992554845396443,NA,NA,NA,NA,NA
2020-12-15,South Dakota,232,23269,13009,0.017833807364132523,0.017833807364132523,SD,3875798,4.292006772776451,NA,NA,NA,NA,NA
2020-12-15,Tennessee,757,56987,70403,0.010752382710964022,0.010752382710964022,TN,34327325,4.976720096033682,NA,NA,NA,NA,NA
2020-12-15,Texas,3162,210362,113265,0.027916832207654615,0.027916832207654615,TX,84211110,2.8572968516199957,NA,NA,NA,NA,NA
2020-12-15,Utah,476,94942,86647,0.00549355430655418,0.00549355430655418,UT,14039128,4.277457253238761,NA,NA,NA,NA,NA
2020-12-15,Vermont,54,2112,38999,0.00138465088848432,0.00138465088848432,VT,4280980,6.81618505208889,20,20,NA,NA,NA
2020-12-15,Virginia,647,37386,63226,0.010233131939392022,0.010233131939392022,VA,25665829,2.975330881116968,NA,NA,NA,NA,NA
2020-12-15,Washington,936,55637,185729,0.005039600708559245,0.005039600708559245,WA,23013569,2.951554937091996,27,27,NA,NA,NA
2020-12-15,West Virginia,171,7213,31441,0.005438758309214083,0.005438758309214083,WV,9039635,5.083959011737446,NA,NA,NA,NA,NA
2020-12-15,Wisconsin,833,84196,78681,0.010587054053710552,0.010587054053710552,WI,33688556,5.757005340282821,NA,NA,NA,NA,NA
2020-12-15,Wyoming,63,6510,23150,0.0027213822894168464,0.0027213822894168464,WY,3076444,5.425587937039813,NA,NA,NA,NA,NA
2020-12-22,Alabama,616,46794,71060,0.0086687306501548,0.0086687306501548,AL,12409189,2.5280402638623483,5181,5181,NA,NA,NA
2020-12-22,Alaska,114,21954,22454,0.005077046405985571,0.005077046405985571,AK,8332673,11.352384598407088,8918,8918,NA,NA,NA
2020-12-22,Arizona,4754,287646,428159,0.011103351792208034,0.011103351792208034,AZ,31918816,4.325927933764225,NA,NA,NA,NA,NA
2020-12-22,Arkansas,355,22148,39192,0.009057971014492754,0.009057971014492754,AR,13474328,4.433803224744982,4000,4000,NA,NA,NA
2020-12-22,California,9031,648062,658537,0.013713732106168674,0.013713732106168674,CA,203974980,5.107354741784038,NA,NA,NA,NA,NA
2020-12-22,Colorado,647,45260,87253,0.007415217814860234,0.007415217814860234,CO,28009794,4.791660294276139,38666,38666,NA,NA,NA
2020-12-22,Connecticut,1766,52080,356528,0.004953327648880313,0.004953327648880313,CT,29447502,8.264619935561369,7761,7761,NA,NA,NA
2020-12-22,Delaware,499,29647,194752,0.002562232993756162,0.002562232993756162,DE,6226340,6.334694957243653,5202,5202,5110,5110,NA
2020-12-22,District of Columbia,744,26900,235249,0.0031626064297829107,0.0031626064297829107,DC,5740135,8.133394450434928,NA,NA,NA,NA,NA
2020-12-22,Florida,4097,278739,311271,0.013162164159205323,0.013162164159205323,FL,90426337,4.111596280634747,62921,62921,62893,62893,NA
2020-12-22,Georgia,765,51860,65946,0.011600400327540715,0.011600400327540715,GA,34541998,3.2173692495412674,26010,26010,NA,NA,NA
2020-12-22,Hawaii,218,17333,202267,0.0010777833259997924,0.0010777833259997924,HI,5344859,3.78346204758298,NA,NA,NA,NA,NA
2020-12-22,Idaho,320,35094,38849,0.008237020257921697,0.008237020257921697,ID,3647165,1.997177136724055,5665,5665,NA,NA,NA
2020-12-22,Illinois,7485,375360,121844,0.06143101014411871,0.06143101014411871,IL,86379879,6.823216900874428,NA,NA,NA,NA,NA
2020-12-22,Indiana,1179,65065,71619,0.016462112009382985,0.016462112009382985,IN,36386381,5.394291030117044,NA,NA,NA,NA,NA
2020-12-22,Iowa,400,39809,31238,0.012804917088161854,0.012804917088161854,IA,7997516,2.515060773306917,NA,NA,NA,NA,NA
2020-12-22,Kansas,401,35973,27227,0.014728027325816285,0.014728027325816285,KS,6521194,2.2406829395676136,NA,NA,NA,NA,NA
2020-12-22,Kentucky,509,48070,36620,0.013899508465319498,0.013899508465319498,KY,20989817,4.664725125508646,8839,8839,NA,NA,NA
2020-12-22,Louisiana,672,28902,70436,0.009540575841899029,0.009540575841899029,LA,27584936,5.9383998036674575,22108,22108,NA,NA,NA
2020-12-22,Maine,88,5929,74678,0.0011783925654141783,0.0011783925654141783,ME,7060161,5.246108976883466,8001,8001,NA,NA,NA
2020-12-22,Maryland,1069,51006,232526,0.004597335351745611,0.004597335351745611,MD,36727970,6.037686253106958,7537,7537,NA,NA,NA
2020-12-22,Massachusetts,2611,67233,405441,0.006439901243337502,0.006439901243337502,MA,70527102,10.10909354126652,35618,46053,35524,45959,NA
2020-12-22,Michigan,3535,81743,114791,0.030795097176607923,0.030795097176607923,MI,54365979,5.412242807366849,26737,26737,26727,26727,NA
2020-12-22,Minnesota,1321,83520,63366,0.020847142000441878,0.020847142000441878,MN,34709648,6.088696240968167,NA,NA,NA,NA,NA
2020-12-22,Mississippi,242,13307,35430,0.006830369743155518,0.006830369743155518,MS,8997209,3.0098449114496564,NA,NA,NA,NA,NA
2020-12-22,Missouri,1312,65266,56155,0.023363903481435314,0.023363903481435314,MO,24115275,3.908934930713034,23000,23000,NA,NA,NA
2020-12-22,Montana,153,13308,18427,0.008303033592011722,0.008303033592011722,MT,5255768,4.836180941514225,3000,3000,NA,NA,NA
2020-12-22,Nebraska,475,50341,20362,0.023327767409881153,0.023327767409881153,NE,11333007,5.804148890948852,8958,8958,NA,NA,NA
2020-12-22,Nevada,2178,156166,162113,0.01343507306631794,0.01343507306631794,NV,13502758,4.300707082932547,NA,NA,NA,NA,NA
2020-12-22,New Hampshire,386,15488,113309,0.003406613772957135,0.003406613772957135,NH,6685375,4.87538742023701,NA,NA,NA,NA,NA
2020-12-22,New Jersey,2339,47998,386182,0.006056729728469996,0.006056729728469996,NJ,50089672,5.60502206103684,2149,2149,NA,NA,NA
2020-12-22,New Mexico,484,37859,59909,0.008078919694870554,0.008078919694870554,NM,12723164,6.068358898046398,NA,NA,NA,NA,NA
2020-12-22,New York,7633,115216,303961,0.025111774207875352,0.025111774207875352,NY,161640020,8.31460199068954,50000,50000,NA,NA,NA
2020-12-22,North Carolina,512,57131,102824,0.004979382245390181,0.004979382245390181,NC,42797520,4.03297430243406,24500,24500,NA,NA,NA
2020-12-22,North Dakota,168,19393,13855,0.012125586430891375,0.012125586430891375,ND,8373910,10.993379483092935,8463,8463,NA,NA,NA
2020-12-22,Ohio,1312,77087,129878,0.010101787831657402,0.010101787831657402,OH,50222476,4.2750901027435155,22717,22717,21930,21930,NA
2020-12-22,Oklahoma,405,54067,50088,0.008085769046478198,0.008085769046478198,OK,17147875,4.3359432287689454,2253,2253,NA,NA,NA
2020-12-22,Oregon,375,23620,110993,0.003378591442703594,0.003378591442703594,OR,16824806,3.9117539972425592,8584,8584,NA,NA,NA
2020-12-22,Pennsylvania,2313,88420,185536,0.012466583304587789,0.012466583304587789,PA,48454109,3.779306366947718,26563,26563,NA,NA,NA
2020-12-22,Rhode Island,1190,51871,151337,0.007863245604181397,0.007863245604181397,RI,12817806,12.136235040145433,6400,6400,NA,NA,NA
2020-12-22,South Carolina,464,32846,107264,0.004325775656324582,0.004325775656324582,SC,20072030,3.852522984203758,NA,NA,NA,NA,NA
2020-12-22,South Dakota,251,24154,13009,0.019294334691367515,0.019294334691367515,SD,4002335,4.432132151087398,7844,7844,NA,NA,NA
2020-12-22,Tennessee,824,61791,70403,0.01170404670255529,0.01170404670255529,TN,36686895,5.31880674091493,33398,33398,NA,NA,NA
2020-12-22,Texas,3260,222931,113265,0.028782059771332715,0.028782059771332715,TX,88360985,2.9981027948276857,60631,60631,NA,NA,NA
2020-12-22,Utah,515,100482,86647,0.005943656445116392,0.005943656445116392,UT,14721824,4.485461835642816,11380,11380,NA,NA,NA
2020-12-22,Vermont,57,2403,38999,0.0014615759378445602,0.0014615759378445602,VT,4517547,7.192847510034853,4374,4374,4354,4354,NA
2020-12-22,Virginia,660,40483,63226,0.010438743554866669,0.010438743554866669,VA,27217384,3.155196082636523,19506,19506,NA,NA,NA
2020-12-22,Washington,968,58968,185729,0.00521189474987751,0.00521189474987751,WA,24322937,3.1194850649600494,35160,35160,35133,35133,NA
2020-12-22,West Virginia,184,7904,31441,0.005852231163130944,0.005852231163130944,WV,9600347,5.399307676300708,5450,5450,NA,NA,NA
2020-12-22,Wisconsin,958,88012,78681,0.012175747639201331,0.012175747639201331,WI,35202780,6.015769641560217,23015,23015,NA,NA,NA
2020-12-22,Wyoming,78,6781,23150,0.003369330453563715,0.003369330453563715,WY,3255606,5.741556368766809,1868,1868,NA,NA,NA
2020-12-29,Alabama,689,50686,71060,0.00969603152265691,0.00969603152265691,AL,12859140,2.619705742143413,20354,20354,15173,15173,NA
2020-12-29,Alaska,119,22637,22454,0.005299723879932306,0.005299723879932306,AK,8687053,11.835189822371056,12202,12202,3284,3284,NA
2020-12-29,Arizona,5027,311242,428159,0.01174096538902604,0.01174096538902604,AZ,34064626,4.616747600118724,NA,NA,NA,NA,NA
2020-12-29,Arkansas,381,23933,39192,0.009721371708511941,0.009721371708511941,AR,14018878,4.612990457387299,4000,4000,0,0,NA
2020-12-29,California,9806,746666,658537,0.014890583217040197,0.014890583217040197,CA,220081395,5.510645258215963,NA,NA,NA,NA,NA
2020-12-29,Colorado,658,46857,87253,0.007541287978636838,0.007541287978636838,CO,29856440,5.10756766281244,73867,73867,35201,35201,NA
2020-12-29,Connecticut,1828,55253,356528,0.005127227034061841,0.005127227034061841,CT,30835789,8.6542510973652,36276,36276,28515,28515,NA
2020-12-29,Delaware,536,32426,194752,0.0027522182057180414,0.0027522182057180414,DE,6573572,6.68796972209646,10343,10343,5141,5141,NA
2020-12-29,District of Columbia,775,28535,235249,0.003294381697690532,0.003294381697690532,DC,6085675,8.623001945450861,NA,NA,NA,NA,NA
2020-12-29,Florida,4164,293188,311271,0.013377410680725156,0.013377410680725156,FL,95130510,4.325490383303778,156803,156803,93882,93882,NA
2020-12-29,Georgia,782,55727,65946,0.011858187001486064,0.011858187001486064,GA,36392154,3.389699611590801,61870,61870,35860,35860,NA
2020-12-29,Hawaii,221,17815,202267,0.001092615206632817,0.001092615206632817,HI,5546773,3.9263907863720986,-Inf,9000,NA,NA,NA
2020-12-29,Idaho,338,37511,38849,0.008700352647429792,0.008700352647429792,ID,3745700,2.0511346212818156,11729,11729,6064,6064,NA
2020-12-29,Illinois,7759,388386,121844,0.06367978726896688,0.06367978726896688,IL,90418089,7.142198393326856,NA,NA,NA,NA,NA
2020-12-29,Indiana,1253,69144,71619,0.017495357377232297,0.017495357377232297,IN,38484764,5.705376889264456,75842,75842,NA,NA,NA
2020-12-29,Iowa,407,40941,31238,0.013029003137204686,0.013029003137204686,IA,8128848,2.5563620925515353,NA,NA,NA,NA,NA
2020-12-29,Kansas,435,38023,27227,0.015976787747456568,0.015976787747456568,KS,6782646,2.330517874077434,NA,NA,NA,NA,NA
2020-12-29,Kentucky,525,50287,36620,0.014336428181321682,0.014336428181321682,KY,21664981,4.814771906509115,28938,28938,20099,20099,NA
2020-12-29,Louisiana,677,30628,70436,0.00961156226929411,0.00961156226929411,LA,28630856,6.163562230096574,37969,37969,15861,15861,NA
2020-12-29,Maine,94,6879,74678,0.001258737513056054,0.001258737513056054,ME,7393315,5.493661715423655,19634,19634,11633,11633,NA
2020-12-29,Maryland,1111,53692,232526,0.004777960314115411,0.004777960314115411,MD,38756705,6.371188633464406,28615,28615,21078,21078,NA
2020-12-29,Massachusetts,2694,72973,405441,0.006644616602662286,0.006644616602662286,MA,74190385,10.634174956282429,78643,78643,43025,32590,NA
2020-12-29,Michigan,3616,84452,114791,0.03150072740894321,0.03150072740894321,MI,56239490,5.598754604280737,74140,74140,47403,47403,NA
2020-12-29,Minnesota,1365,85482,63366,0.02154152068932866,0.02154152068932866,MN,36405105,6.386109878312549,38014,38014,NA,NA,NA
2020-12-29,Mississippi,262,14287,35430,0.007394863110358453,0.007394863110358453,MS,9330292,3.12127148525053,13196,13196,NA,NA,NA
2020-12-29,Missouri,1356,68226,56155,0.024147449025020033,0.024147449025020033,MO,24933423,4.041551593624529,66000,66000,43000,43000,NA
2020-12-29,Montana,159,13697,18427,0.00862864275248277,0.00862864275248277,MT,5433755,4.999958592513527,3000,3000,0,0,NA
2020-12-29,Nebraska,493,52191,20362,0.024211767016992437,0.024211767016992437,NE,11858168,6.073107750298325,24129,21419,15171,12461,NA
2020-12-29,Nevada,2309,166285,162113,0.014243151382060662,0.014243151382060662,NV,14177576,4.515640547065606,NA,NA,NA,NA,NA
2020-12-29,New Hampshire,423,17158,113309,0.0037331544714012126,0.0037331544714012126,NH,7014795,5.115620783956245,NA,NA,NA,NA,NA
2020-12-29,New Jersey,2372,50873,386182,0.0061421816656395175,0.0061421816656395175,NJ,52815015,5.909987276997774,36500,36500,34351,34351,NA
2020-12-29,New Mexico,551,40038,59909,0.009197282545193544,0.009197282545193544,NM,13393349,6.388006047771673,NA,NA,NA,NA,NA
2020-12-29,New York,7701,122783,303961,0.025335487118413217,0.025335487118413217,NY,171004416,8.796297214577814,140000,140000,90000,90000,NA
2020-12-29,North Carolina,545,61093,102824,0.005300318991675095,0.005300318991675095,NC,45333750,4.271972973737031,63571,63571,39071,39071,NA
2020-12-29,North Dakota,172,19715,13855,0.012414290869722122,0.012414290869722122,ND,8572017,11.25345696532729,16876,16876,8413,8413,NA
2020-12-29,Ohio,1446,82402,129878,0.011133525308366313,0.011133525308366313,OH,52490172,4.468123292218903,107140,107140,84423,84423,NA
2020-12-29,Oklahoma,432,56943,50088,0.008624820316243412,0.008624820316243412,OK,18101304,4.57702348020896,29725,29725,27472,27472,NA
2020-12-29,Oregon,385,24796,110993,0.003468687214509023,0.003468687214509023,OR,17757652,4.128639949408173,27876,27876,19292,19292,NA
2020-12-29,Pennsylvania,2407,92354,185536,0.01297322352535357,0.01297322352535357,PA,51164712,3.9907270160441155,82790,86851,56227,60288,NA
2020-12-29,Rhode Island,1277,55922,151337,0.008438121543310625,0.008438121543310625,RI,13501411,12.783490190880169,12869,12869,6469,6469,NA
2020-12-29,South Carolina,494,36390,107264,0.0046054594272076374,0.0046054594272076374,SC,21357860,4.099318631120324,NA,NA,NA,NA,NA
2020-12-29,South Dakota,259,24774,13009,0.019909293565992775,0.019909293565992775,SD,4106546,4.547534016147911,18960,18960,11116,11116,NA
2020-12-29,Tennessee,875,65282,70403,0.012428447651378492,0.012428447651378492,TN,38268402,5.5480910696215195,79282,79282,45884,45884,NA
